id,name,romaji,image_url,cn_path,romaji_path
110330016,白龍王短劍,BaiLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0068_T05.png,白龍王短劍.png,BaiLongWangDuanJian_3.png
110330017,閃耀的真龍王短劍,ShanYaoDeZhenLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0036_T05.png,閃耀的真龍王短劍.png,ShanYaoDeZhenLongWangDuanJian_3.png
110330018,閃耀的白龍王短劍,ShanYaoDeBaiLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0068_T05.png,閃耀的白龍王短劍.png,ShanYaoDeBaiLongWangDuanJian_3.png
110330019,乾龍王短劍,QianLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0036_T05.png,乾龍王短劍.png,QianLongWangDuanJian_3.png
110330020,黑龍王短劍,HeiLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0068_T05.png,黑龍王短劍.png,HeiLongWangDuanJian_3.png
110330021,閃耀的乾龍王短劍,ShanYaoDeQianLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0036_T05.png,閃耀的乾龍王短劍.png,ShanYaoDeQianLongWangDuanJian_3.png
110330022,閃耀的黑龍王短劍,ShanYaoDeHeiLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0068_T05.png,閃耀的黑龍王短劍.png,ShanYaoDeHeiLongWangDuanJian_3.png
110330023,鳴龍王短劍,MingLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0100_T06.png,鳴龍王短劍.png,MingLongWangDuanJian_3.png
110330024,暗龍王短劍,AnLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0100_T06.png,暗龍王短劍.png,AnLongWangDuanJian_3.png
110330026,守衛者十夫長短劍,ShouWeiZheShiFuZhangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0009_T04.png,守衛者十夫長短劍.png,ShouWeiZheShiFuZhangDuanJian_2.png
110330027,守衛者百夫長短劍,ShouWeiZheBaiFuZhangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0054_T05.png,守衛者百夫長短劍.png,ShouWeiZheBaiFuZhangDuanJian_2.png
110330028,守衛者千夫長短劍,ShouWeiZheQianFuZhangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0040_T06.png,守衛者千夫長短劍.png,ShouWeiZheQianFuZhangDuanJian_2.png
110330030,執政官十夫長短劍,ZhiZhengGuanShiFuZhangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0009_T04.png,執政官十夫長短劍.png,ZhiZhengGuanShiFuZhangDuanJian_2.png
110330031,執政官百夫長短劍,ZhiZhengGuanBaiFuZhangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0054_T05.png,執政官百夫長短劍.png,ZhiZhengGuanBaiFuZhangDuanJian_2.png
110330032,執政官千夫長短劍,ZhiZhengGuanQianFuZhangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0040_T06.png,執政官千夫長短劍.png,ZhiZhengGuanQianFuZhangDuanJian_2.png
110330033,克羅梅德銀妝刀,KeLuoMeiDeYinZhuangDao,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0056_T06.png,克羅梅德銀妝刀.png,KeLuoMeiDeYinZhuangDao_2.png
110330035,破裂短刀,PoLieDuanDao,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0031_T06.png,破裂短刀.png,PoLieDuanDao_3.png
110330036,奧拉姆斯短劍,AoLaMuSiDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0028_T05.png,奧拉姆斯短劍.png,AoLaMuSiDuanJian_3.png
110330037,憤怒的克羅梅德銀妝刀,FenNuDeKeLuoMeiDeYinZhuangDao,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0041_T06.png,憤怒的克羅梅德銀妝刀.png,FenNuDeKeLuoMeiDeYinZhuangDao_3.png
110330039,捕食者狂氣,BuShiZheKuangQi,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0035_T05.png,捕食者狂氣.png,BuShiZheKuangQi_2.png
110330044,徹骨之痛,CheGuZhiTong,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0030_T05.png,徹骨之痛.png,CheGuZhiTong_3.png
110330045,閃耀的鳴龍王短劍,ShanYaoDeMingLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0100_T06.png,閃耀的鳴龍王短劍.png,ShanYaoDeMingLongWangDuanJian_3.png
110330046,閃耀的暗龍王短劍,ShanYaoDeAnLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0100_T06.png,閃耀的暗龍王短劍.png,ShanYaoDeAnLongWangDuanJian_3.png
110330047,魂魄短劍,HunPoDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Equip_WP_L_DA_0078_T05.png,魂魄短劍.png,HunPoDuanJian_3.png
110330048,魂魄短劍,HunPoDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Equip_WP_L_DA_0078_T05.png,魂魄短劍.png,HunPoDuanJian_4.png
110330049,破裂短刀,PoLieDuanDao,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0031_T06.png,破裂短刀.png,PoLieDuanDao_4.png
110330050,奧拉姆斯短劍,AoLaMuSiDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0028_T05.png,奧拉姆斯短劍.png,AoLaMuSiDuanJian_4.png
110330051,憤怒的克羅梅德銀妝刀,FenNuDeKeLuoMeiDeYinZhuangDao,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0041_T06.png,憤怒的克羅梅德銀妝刀.png,FenNuDeKeLuoMeiDeYinZhuangDao_4.png
110330060,深淵短劍,ShenYuanDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Equip_WP_L_DA_0086_T06.png,深淵短劍.png,ShenYuanDuanJian_3.png
110330070,智慧短刀,ZhiHuiDuanDao,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0020_T05.png,智慧短刀.png,ZhiHuiDuanDao_4.png
110330071,聖靈短刀,ShengLingDuanDao,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0058_T04.png,聖靈短刀.png,ShengLingDuanDao_4.png
110330074,幻象短刀,HuanXiangDuanDao,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0020_T05.png,幻象短刀.png,HuanXiangDuanDao_4.png
110330075,死靈短刀,SiLingDuanDao,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0058_T04.png,死靈短刀.png,SiLingDuanDao_4.png
110330078,平靜短劍,PingJingDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0038_T05.png,平靜短劍.png,PingJingDuanJian_4.png
110330079,勇氣短劍,YongQiDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Equip_WP_L_DA_0065_T05.png,勇氣短劍.png,YongQiDuanJian_4.png
110330080,沒落古代神短劍,MeiLuoGuDaiShenDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Equip_WP_L_DA_0078_T05.png,沒落古代神短劍.png,MeiLuoGuDaiShenDuanJian_4.png
110330083,徹骨之痛,CheGuZhiTong,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0030_T05.png,徹骨之痛.png,CheGuZhiTong_4.png
110330084,深淵短劍,ShenYuanDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Equip_WP_L_DA_0086_T06.png,深淵短劍.png,ShenYuanDuanJian_4.png
110330085,苦惱的巴卡爾摩匕首,KuNaoDeBaKaErMoBiShou,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0106_T06.png,苦惱的巴卡爾摩匕首.png,KuNaoDeBaKaErMoBiShou_3.png
110330086,苦惱的巴卡爾摩匕首,KuNaoDeBaKaErMoBiShou,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0106_T06.png,苦惱的巴卡爾摩匕首.png,KuNaoDeBaKaErMoBiShou_4.png
110330087,天龍王短劍,TianLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_Meteor_01.png,天龍王短劍.png,TianLongWangDuanJian_3.png
110330088,魔龍王短劍,MoLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_Meteor_01.png,魔龍王短劍.png,MoLongWangDuanJian_3.png
110330089,閃耀的天龍王短劍,ShanYaoDeTianLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_Meteor_01.png,閃耀的天龍王短劍.png,ShanYaoDeTianLongWangDuanJian_3.png
110330090,閃耀的魔龍王短劍,ShanYaoDeMoLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_Meteor_01.png,閃耀的魔龍王短劍.png,ShanYaoDeMoLongWangDuanJian_3.png
110330092,達人閃耀的奧里哈康短劍,DaRenShanYaoDeAoLiHaKangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Equip_WP_L_DA_0064_T05.png,達人閃耀的奧里哈康短劍.png,DaRenShanYaoDeAoLiHaKangDuanJian_7.png
110330093,達人閃耀的奧里哈康短劍,DaRenShanYaoDeAoLiHaKangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Equip_WP_L_DA_0064_T05.png,達人閃耀的奧里哈康短劍.png,DaRenShanYaoDeAoLiHaKangDuanJian_8.png
110330094,真龍王短劍,ZhenLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0036_T05.png,真龍王短劍.png,ZhenLongWangDuanJian_4.png
110330095,白龍王短劍,BaiLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0068_T05.png,白龍王短劍.png,BaiLongWangDuanJian_4.png
110330096,閃耀的真龍王短劍,ShanYaoDeZhenLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0036_T05.png,閃耀的真龍王短劍.png,ShanYaoDeZhenLongWangDuanJian_4.png
110330097,閃耀的白龍王短劍,ShanYaoDeBaiLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0068_T05.png,閃耀的白龍王短劍.png,ShanYaoDeBaiLongWangDuanJian_4.png
110330098,乾龍王短劍,QianLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0036_T05.png,乾龍王短劍.png,QianLongWangDuanJian_4.png
110330099,黑龍王短劍,HeiLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0068_T05.png,黑龍王短劍.png,HeiLongWangDuanJian_4.png
110330100,閃耀的乾龍王短劍,ShanYaoDeQianLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0036_T05.png,閃耀的乾龍王短劍.png,ShanYaoDeQianLongWangDuanJian_4.png
110330101,閃耀的黑龍王短劍,ShanYaoDeHeiLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0068_T05.png,閃耀的黑龍王短劍.png,ShanYaoDeHeiLongWangDuanJian_4.png
110330102,鳴龍王短劍,MingLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0100_T06.png,鳴龍王短劍.png,MingLongWangDuanJian_4.png
110330103,暗龍王短劍,AnLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0100_T06.png,暗龍王短劍.png,AnLongWangDuanJian_4.png
110330104,閃耀的鳴龍王短劍,ShanYaoDeMingLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0100_T06.png,閃耀的鳴龍王短劍.png,ShanYaoDeMingLongWangDuanJian_4.png
110330105,閃耀的暗龍王短劍,ShanYaoDeAnLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_0100_T06.png,閃耀的暗龍王短劍.png,ShanYaoDeAnLongWangDuanJian_4.png
110330106,天龍王短劍,TianLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_Meteor_01.png,天龍王短劍.png,TianLongWangDuanJian_4.png
110330107,魔龍王短劍,MoLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_Meteor_01.png,魔龍王短劍.png,MoLongWangDuanJian_4.png
110330108,閃耀的天龍王短劍,ShanYaoDeTianLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_Meteor_01.png,閃耀的天龍王短劍.png,ShanYaoDeTianLongWangDuanJian_4.png
110330109,閃耀的魔龍王短劍,ShanYaoDeMoLongWangDuanJian,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_DA_Meteor_01.png,閃耀的魔龍王短劍.png,ShanYaoDeMoLongWangDuanJian_4.png
