id,name,romaji,image_url,cn_path,romaji_path
115030044,不屈精神,BuQuJingShen,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_R_030.png,不屈精神.png,BuQuJingShen_3.png
115030045,閃耀的鳴龍王臂甲,ShanYaoDeMingLongWangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_U_013.png,閃耀的鳴龍王臂甲.png,ShanYaoDeMingLongWangBiJia_3.png
115030046,閃耀的暗龍王臂甲,ShanYaoDeAnLongWangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_U_013.png,閃耀的暗龍王臂甲.png,ShanYaoDeAnLongWangBiJia_3.png
115030050,巴克隆臂甲,BaKeLongBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_U_003.png,巴克隆臂甲.png,BaKeLongBiJia_3.png
115030051,努亞庫臂甲,NuYaKuBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_L_012.png,努亞庫臂甲.png,NuYaKuBiJia_3.png
115030052,巴克隆臂甲,BaKeLongBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_U_003.png,巴克隆臂甲.png,BaKeLongBiJia_4.png
115030053,努亞庫臂甲,NuYaKuBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_L_012.png,努亞庫臂甲.png,NuYaKuBiJia_4.png
115030058,深淵臂甲,ShenYuanBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_U_009.png,深淵臂甲.png,ShenYuanBiJia_3.png
115030068,智慧臂甲,ZhiHuiBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_L_022.png,智慧臂甲.png,ZhiHuiBiJia_4.png
115030069,聖靈臂甲,ShengLingBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_L_018.png,聖靈臂甲.png,ShengLingBiJia_4.png
115030072,幻象臂甲,HuanXiangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_L_022.png,幻象臂甲.png,HuanXiangBiJia_4.png
115030073,死靈臂甲,SiLingBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_L_018.png,死靈臂甲.png,SiLingBiJia_4.png
115030076,平靜臂甲,PingJingBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_R_017.png,平靜臂甲.png,PingJingBiJia_4.png
115030077,勇氣臂甲,YongQiBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_R_020.png,勇氣臂甲.png,YongQiBiJia_4.png
115030078,沒落古代神臂甲,MeiLuoGuDaiShenBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_R_011.png,沒落古代神臂甲.png,MeiLuoGuDaiShenBiJia_4.png
115030081,不屈精神,BuQuJingShen,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_R_030.png,不屈精神.png,BuQuJingShen_4.png
115030082,深淵臂甲,ShenYuanBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_U_009.png,深淵臂甲.png,ShenYuanBiJia_4.png
115030083,杜勒巴提臂甲,DuLeiBaTiBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_U_007.png,杜勒巴提臂甲.png,DuLeiBaTiBiJia_3.png
115030084,杜勒巴提臂甲,DuLeiBaTiBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_U_007.png,杜勒巴提臂甲.png,DuLeiBaTiBiJia_4.png
115030085,天龍王臂甲,TianLongWangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_Meteor_01.png,天龍王臂甲.png,TianLongWangBiJia_3.png
115030086,魔龍王臂甲,MoLongWangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_Meteor_01.png,魔龍王臂甲.png,MoLongWangBiJia_3.png
115030087,閃耀的天龍王臂甲,ShanYaoDeTianLongWangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_Meteor_01.png,閃耀的天龍王臂甲.png,ShanYaoDeTianLongWangBiJia_3.png
115030088,閃耀的魔龍王臂甲,ShanYaoDeMoLongWangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_Meteor_01.png,閃耀的魔龍王臂甲.png,ShanYaoDeMoLongWangBiJia_3.png
115030090,達人閃耀的奧里哈康臂甲,DaRenShanYaoDeAoLiHaKangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_R_036.png,達人閃耀的奧里哈康臂甲.png,DaRenShanYaoDeAoLiHaKangBiJia_7.png
115030091,達人閃耀的奧里哈康臂甲,DaRenShanYaoDeAoLiHaKangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_R_036.png,達人閃耀的奧里哈康臂甲.png,DaRenShanYaoDeAoLiHaKangBiJia_8.png
115030092,真龍王臂甲,ZhenLongWangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_R_032.png,真龍王臂甲.png,ZhenLongWangBiJia_4.png
115030093,白龍王臂甲,BaiLongWangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_U_005.png,白龍王臂甲.png,BaiLongWangBiJia_4.png
115030094,閃耀的真龍王臂甲,ShanYaoDeZhenLongWangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_R_032.png,閃耀的真龍王臂甲.png,ShanYaoDeZhenLongWangBiJia_4.png
115030095,閃耀的白龍王臂甲,ShanYaoDeBaiLongWangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_U_005.png,閃耀的白龍王臂甲.png,ShanYaoDeBaiLongWangBiJia_4.png
115030096,乾龍王臂甲,QianLongWangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_R_032.png,乾龍王臂甲.png,QianLongWangBiJia_4.png
115030097,黑龍王臂甲,HeiLongWangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_U_005.png,黑龍王臂甲.png,HeiLongWangBiJia_4.png
115030098,閃耀的乾龍王臂甲,ShanYaoDeQianLongWangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_R_032.png,閃耀的乾龍王臂甲.png,ShanYaoDeQianLongWangBiJia_4.png
115030099,閃耀的黑龍王臂甲,ShanYaoDeHeiLongWangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_U_005.png,閃耀的黑龍王臂甲.png,ShanYaoDeHeiLongWangBiJia_4.png
115030100,鳴龍王臂甲,MingLongWangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_U_013.png,鳴龍王臂甲.png,MingLongWangBiJia_4.png
115030101,暗龍王臂甲,AnLongWangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_U_013.png,暗龍王臂甲.png,AnLongWangBiJia_4.png
115030102,閃耀的鳴龍王臂甲,ShanYaoDeMingLongWangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_U_013.png,閃耀的鳴龍王臂甲.png,ShanYaoDeMingLongWangBiJia_4.png
115030103,閃耀的暗龍王臂甲,ShanYaoDeAnLongWangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_U_013.png,閃耀的暗龍王臂甲.png,ShanYaoDeAnLongWangBiJia_4.png
115030104,天龍王臂甲,TianLongWangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_Meteor_01.png,天龍王臂甲.png,TianLongWangBiJia_4.png
115030105,魔龍王臂甲,MoLongWangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_Meteor_01.png,魔龍王臂甲.png,MoLongWangBiJia_4.png
115030106,閃耀的天龍王臂甲,ShanYaoDeTianLongWangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_Meteor_01.png,閃耀的天龍王臂甲.png,ShanYaoDeTianLongWangBiJia_4.png
115030107,閃耀的魔龍王臂甲,ShanYaoDeMoLongWangBiJia,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Weapon_Guarder_Meteor_01.png,閃耀的魔龍王臂甲.png,ShanYaoDeMoLongWangBiJia_4.png
