id,name,romaji,image_url,cn_path,romaji_path
110630023,鳴龍王法珠,MingLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0100_T06.png,鳴龍王法珠.png,MingLongWangFaZhu_3.png
110630024,暗龍王法珠,AnLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0100_T06.png,暗龍王法珠.png,AnLongWangFaZhu_3.png
110630026,守衛者十夫長法珠,ShouWeiZheShiFuZhangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0009_T04.png,守衛者十夫長法珠.png,ShouWeiZheShiFuZhangFaZhu_2.png
110630027,守衛者百夫長法珠,ShouWeiZheBaiFuZhangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0054_T05.png,守衛者百夫長法珠.png,ShouWeiZheBaiFuZhangFaZhu_2.png
110630028,守衛者千夫長法珠,ShouWeiZheQianFuZhangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0040_T06.png,守衛者千夫長法珠.png,ShouWeiZheQianFuZhangFaZhu_2.png
110630030,執政官十夫長法珠,ZhiZhengGuanShiFuZhangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0009_T04.png,執政官十夫長法珠.png,ZhiZhengGuanShiFuZhangFaZhu_2.png
110630031,執政官百夫長法珠,ZhiZhengGuanBaiFuZhangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0054_T05.png,執政官百夫長法珠.png,ZhiZhengGuanBaiFuZhangFaZhu_2.png
110630032,執政官千夫長法珠,ZhiZhengGuanQianFuZhangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0040_T06.png,執政官千夫長法珠.png,ZhiZhengGuanQianFuZhangFaZhu_2.png
110630033,克羅梅德寶玉,KeLuoMeiDeBaoYu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0056_T06.png,克羅梅德寶玉.png,KeLuoMeiDeBaoYu_2.png
110630035,破裂寶玉,PoLieBaoYu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0031_T06.png,破裂寶玉.png,PoLieBaoYu_3.png
110630036,奧拉姆斯法珠,AoLaMuSiFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0028_T05.png,奧拉姆斯法珠.png,AoLaMuSiFaZhu_3.png
110630037,憤怒的克羅梅德寶玉,FenNuDeKeLuoMeiDeBaoYu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Equip_WP_L_OR_0041_T06.png,憤怒的克羅梅德寶玉.png,FenNuDeKeLuoMeiDeBaoYu_3.png
110630039,真理宇宙,ZhenLiYuZhou,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0035_T06.png,真理宇宙.png,ZhenLiYuZhou_2.png
110630044,迷宮中心,MiGongZhongXin,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0030_T05.png,迷宮中心.png,MiGongZhongXin_3.png
110630045,閃耀的鳴龍王法珠,ShanYaoDeMingLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0100_T06.png,閃耀的鳴龍王法珠.png,ShanYaoDeMingLongWangFaZhu_3.png
110630046,閃耀的暗龍王法珠,ShanYaoDeAnLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0100_T06.png,閃耀的暗龍王法珠.png,ShanYaoDeAnLongWangFaZhu_3.png
110630047,魂魄法珠,HunPoFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0078_T05.png,魂魄法珠.png,HunPoFaZhu_3.png
110630048,魂魄法珠,HunPoFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0078_T05.png,魂魄法珠.png,HunPoFaZhu_4.png
110630049,破裂寶玉,PoLieBaoYu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0031_T06.png,破裂寶玉.png,PoLieBaoYu_4.png
110630050,奧拉姆斯法珠,AoLaMuSiFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0028_T05.png,奧拉姆斯法珠.png,AoLaMuSiFaZhu_4.png
110630051,憤怒的克羅梅德寶玉,FenNuDeKeLuoMeiDeBaoYu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Equip_WP_L_OR_0041_T06.png,憤怒的克羅梅德寶玉.png,FenNuDeKeLuoMeiDeBaoYu_4.png
110630060,深淵法珠,ShenYuanFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0086_T06.png,深淵法珠.png,ShenYuanFaZhu_3.png
110630070,智慧法珠,ZhiHuiFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0020_T05.png,智慧法珠.png,ZhiHuiFaZhu_4.png
110630071,聖靈法珠,ShengLingFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0058_T04.png,聖靈法珠.png,ShengLingFaZhu_4.png
110630074,幻象法珠,HuanXiangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0020_T05.png,幻象法珠.png,HuanXiangFaZhu_4.png
110630075,死靈法珠,SiLingFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0058_T04.png,死靈法珠.png,SiLingFaZhu_4.png
110630078,平靜法珠,PingJingFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0038_T05.png,平靜法珠.png,PingJingFaZhu_4.png
110630079,勇氣法珠,YongQiFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0065_T05.png,勇氣法珠.png,YongQiFaZhu_4.png
110630080,沒落古代神法珠,MeiLuoGuDaiShenFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0078_T05.png,沒落古代神法珠.png,MeiLuoGuDaiShenFaZhu_4.png
110630083,迷宮中心,MiGongZhongXin,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0030_T05.png,迷宮中心.png,MiGongZhongXin_4.png
110630084,深淵法珠,ShenYuanFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0086_T06.png,深淵法珠.png,ShenYuanFaZhu_4.png
110630085,苦惱的巴卡爾摩寶玉,KuNaoDeBaKaErMoBaoYu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0106_T06.png,苦惱的巴卡爾摩寶玉.png,KuNaoDeBaKaErMoBaoYu_3.png
110630086,苦惱的巴卡爾摩寶玉,KuNaoDeBaKaErMoBaoYu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0106_T06.png,苦惱的巴卡爾摩寶玉.png,KuNaoDeBaKaErMoBaoYu_4.png
110630087,天龍王法珠,TianLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_Meteor_01.png,天龍王法珠.png,TianLongWangFaZhu_3.png
110630088,魔龍王法珠,MoLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_Meteor_01.png,魔龍王法珠.png,MoLongWangFaZhu_3.png
110630089,閃耀的天龍王法珠,ShanYaoDeTianLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_Meteor_01.png,閃耀的天龍王法珠.png,ShanYaoDeTianLongWangFaZhu_3.png
110630090,閃耀的魔龍王法珠,ShanYaoDeMoLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_Meteor_01.png,閃耀的魔龍王法珠.png,ShanYaoDeMoLongWangFaZhu_3.png
110630092,達人閃耀的真實法珠,DaRenShanYaoDeZhenShiFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0064_T05.png,達人閃耀的真實法珠.png,DaRenShanYaoDeZhenShiFaZhu_7.png
110630093,達人閃耀的真實法珠,DaRenShanYaoDeZhenShiFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0064_T05.png,達人閃耀的真實法珠.png,DaRenShanYaoDeZhenShiFaZhu_8.png
110630094,真龍王法珠,ZhenLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0036_T05.png,真龍王法珠.png,ZhenLongWangFaZhu_4.png
110630095,白龍王法珠,BaiLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0068_T05.png,白龍王法珠.png,BaiLongWangFaZhu_4.png
110630096,閃耀的真龍王法珠,ShanYaoDeZhenLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0036_T05.png,閃耀的真龍王法珠.png,ShanYaoDeZhenLongWangFaZhu_4.png
110630097,閃耀的白龍王法珠,ShanYaoDeBaiLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0068_T05.png,閃耀的白龍王法珠.png,ShanYaoDeBaiLongWangFaZhu_4.png
110630098,乾龍王法珠,QianLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0036_T05.png,乾龍王法珠.png,QianLongWangFaZhu_4.png
110630099,黑龍王法珠,HeiLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0068_T05.png,黑龍王法珠.png,HeiLongWangFaZhu_4.png
110630100,閃耀的乾龍王法珠,ShanYaoDeQianLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0036_T05.png,閃耀的乾龍王法珠.png,ShanYaoDeQianLongWangFaZhu_4.png
110630101,閃耀的黑龍王法珠,ShanYaoDeHeiLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0068_T05.png,閃耀的黑龍王法珠.png,ShanYaoDeHeiLongWangFaZhu_4.png
110630102,鳴龍王法珠,MingLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0100_T06.png,鳴龍王法珠.png,MingLongWangFaZhu_4.png
110630103,暗龍王法珠,AnLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0100_T06.png,暗龍王法珠.png,AnLongWangFaZhu_4.png
110630104,閃耀的鳴龍王法珠,ShanYaoDeMingLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0100_T06.png,閃耀的鳴龍王法珠.png,ShanYaoDeMingLongWangFaZhu_4.png
110630105,閃耀的暗龍王法珠,ShanYaoDeAnLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_0100_T06.png,閃耀的暗龍王法珠.png,ShanYaoDeAnLongWangFaZhu_4.png
110630106,天龍王法珠,TianLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_Meteor_01.png,天龍王法珠.png,TianLongWangFaZhu_4.png
110630107,魔龍王法珠,MoLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_Meteor_01.png,魔龍王法珠.png,MoLongWangFaZhu_4.png
110630108,閃耀的天龍王法珠,ShanYaoDeTianLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_Meteor_01.png,閃耀的天龍王法珠.png,ShanYaoDeTianLongWangFaZhu_4.png
110630109,閃耀的魔龍王法珠,ShanYaoDeMoLongWangFaZhu,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_OR_Meteor_01.png,閃耀的魔龍王法珠.png,ShanYaoDeMoLongWangFaZhu_4.png
