id,name,romaji,image_url,cn_path,romaji_path
110730016,白龍王釘錘,BaiLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0068_T05.png,白龍王釘錘.png,BaiLongWangDingChui_3.png
110730017,閃耀的真龍王釘錘,ShanYaoDeZhenLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0036_T05.png,閃耀的真龍王釘錘.png,ShanYaoDeZhenLongWangDingChui_3.png
110730018,閃耀的白龍王釘錘,ShanYaoDeBaiLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0068_T05.png,閃耀的白龍王釘錘.png,ShanYaoDeBaiLongWangDingChui_3.png
110730019,乾龍王釘錘,QianLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0036_T05.png,乾龍王釘錘.png,QianLongWangDingChui_3.png
110730020,黑龍王釘錘,HeiLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0068_T05.png,黑龍王釘錘.png,HeiLongWangDingChui_3.png
110730021,閃耀的乾龍王釘錘,ShanYaoDeQianLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0036_T05.png,閃耀的乾龍王釘錘.png,ShanYaoDeQianLongWangDingChui_3.png
110730022,閃耀的黑龍王釘錘,ShanYaoDeHeiLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0068_T05.png,閃耀的黑龍王釘錘.png,ShanYaoDeHeiLongWangDingChui_3.png
110730023,鳴龍王釘錘,MingLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0100_T06.png,鳴龍王釘錘.png,MingLongWangDingChui_3.png
110730024,暗龍王釘錘,AnLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0100_T06.png,暗龍王釘錘.png,AnLongWangDingChui_3.png
110730026,守衛者十夫長釘錘,ShouWeiZheShiFuZhangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0009_T04.png,守衛者十夫長釘錘.png,ShouWeiZheShiFuZhangDingChui_2.png
110730027,守衛者百夫長釘錘,ShouWeiZheBaiFuZhangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0054_T05.png,守衛者百夫長釘錘.png,ShouWeiZheBaiFuZhangDingChui_2.png
110730028,守衛者千夫長釘錘,ShouWeiZheQianFuZhangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0040_T06.png,守衛者千夫長釘錘.png,ShouWeiZheQianFuZhangDingChui_2.png
110730030,執政官十夫長釘錘,ZhiZhengGuanShiFuZhangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0009_T04.png,執政官十夫長釘錘.png,ZhiZhengGuanShiFuZhangDingChui_2.png
110730031,執政官百夫長釘錘,ZhiZhengGuanBaiFuZhangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0054_T05.png,執政官百夫長釘錘.png,ZhiZhengGuanBaiFuZhangDingChui_2.png
110730032,執政官千夫長釘錘,ZhiZhengGuanQianFuZhangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0040_T06.png,執政官千夫長釘錘.png,ZhiZhengGuanQianFuZhangDingChui_2.png
110730033,克羅梅德戰鬥錘,KeLuoMeiDeZhanDouChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0056_T06.png,克羅梅德戰鬥錘.png,KeLuoMeiDeZhanDouChui_2.png
110730035,破裂戰鬥錘,PoLieZhanDouChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0031_T06.png,破裂戰鬥錘.png,PoLieZhanDouChui_3.png
110730036,奧拉姆斯釘錘,AoLaMuSiDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0028_T05.png,奧拉姆斯釘錘.png,AoLaMuSiDingChui_3.png
110730037,憤怒的克羅梅德戰鬥錘,FenNuDeKeLuoMeiDeZhanDouChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Equip_WP_L_MA_0041_T06.png,憤怒的克羅梅德戰鬥錘.png,FenNuDeKeLuoMeiDeZhanDouChui_3.png
110730039,殘酷面貌,CanKuMianMao,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0035_T06.png,殘酷面貌.png,CanKuMianMao_2.png
110730044,無窮潛力,WuQiongQianLi,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0030_T05.png,無窮潛力.png,WuQiongQianLi_3.png
110730045,閃耀的鳴龍王釘錘,ShanYaoDeMingLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0100_T06.png,閃耀的鳴龍王釘錘.png,ShanYaoDeMingLongWangDingChui_3.png
110730046,閃耀的暗龍王釘錘,ShanYaoDeAnLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0100_T06.png,閃耀的暗龍王釘錘.png,ShanYaoDeAnLongWangDingChui_3.png
110730047,魂魄釘錘,HunPoDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0078_T05.png,魂魄釘錘.png,HunPoDingChui_3.png
110730048,魂魄釘錘,HunPoDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0078_T05.png,魂魄釘錘.png,HunPoDingChui_4.png
110730049,破裂戰鬥錘,PoLieZhanDouChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0031_T06.png,破裂戰鬥錘.png,PoLieZhanDouChui_4.png
110730050,奧拉姆斯釘錘,AoLaMuSiDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0028_T05.png,奧拉姆斯釘錘.png,AoLaMuSiDingChui_4.png
110730051,憤怒的克羅梅德戰鬥錘,FenNuDeKeLuoMeiDeZhanDouChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_Equip_WP_L_MA_0041_T06.png,憤怒的克羅梅德戰鬥錘.png,FenNuDeKeLuoMeiDeZhanDouChui_4.png
110730060,深淵釘錘,ShenYuanDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0086_T06.png,深淵釘錘.png,ShenYuanDingChui_3.png
110730070,智慧釘錘,ZhiHuiDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0020_T05.png,智慧釘錘.png,ZhiHuiDingChui_4.png
110730071,聖靈釘錘,ShengLingDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0058_T04.png,聖靈釘錘.png,ShengLingDingChui_4.png
110730074,幻象釘錘,HuanXiangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0020_T05.png,幻象釘錘.png,HuanXiangDingChui_4.png
110730075,死靈釘錘,SiLingDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0058_T04.png,死靈釘錘.png,SiLingDingChui_4.png
110730078,平靜釘錘,PingJingDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0038_T05.png,平靜釘錘.png,PingJingDingChui_4.png
110730079,勇氣釘錘,YongQiDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0065_T05.png,勇氣釘錘.png,YongQiDingChui_4.png
110730080,沒落古代神釘錘,MeiLuoGuDaiShenDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0078_T05.png,沒落古代神釘錘.png,MeiLuoGuDaiShenDingChui_4.png
110730083,無窮潛力,WuQiongQianLi,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0030_T05.png,無窮潛力.png,WuQiongQianLi_4.png
110730084,深淵釘錘,ShenYuanDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0086_T06.png,深淵釘錘.png,ShenYuanDingChui_4.png
110730085,苦惱的巴卡爾摩釘錘,KuNaoDeBaKaErMoDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0106_T06.png,苦惱的巴卡爾摩釘錘.png,KuNaoDeBaKaErMoDingChui_3.png
110730086,苦惱的巴卡爾摩釘錘,KuNaoDeBaKaErMoDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0106_T06.png,苦惱的巴卡爾摩釘錘.png,KuNaoDeBaKaErMoDingChui_4.png
110730087,天龍王釘錘,TianLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_Meteor_01.png,天龍王釘錘.png,TianLongWangDingChui_3.png
110730088,魔龍王釘錘,MoLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_Meteor_01.png,魔龍王釘錘.png,MoLongWangDingChui_3.png
110730089,閃耀的天龍王釘錘,ShanYaoDeTianLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_Meteor_01.png,閃耀的天龍王釘錘.png,ShanYaoDeTianLongWangDingChui_3.png
110730090,閃耀的魔龍王釘錘,ShanYaoDeMoLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_Meteor_01.png,閃耀的魔龍王釘錘.png,ShanYaoDeMoLongWangDingChui_3.png
110730092,達人閃耀的奧里哈康釘錘,DaRenShanYaoDeAoLiHaKangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0064_T05.png,達人閃耀的奧里哈康釘錘.png,DaRenShanYaoDeAoLiHaKangDingChui_7.png
110730093,達人閃耀的奧里哈康釘錘,DaRenShanYaoDeAoLiHaKangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0064_T05.png,達人閃耀的奧里哈康釘錘.png,DaRenShanYaoDeAoLiHaKangDingChui_8.png
110730094,真龍王釘錘,ZhenLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0036_T05.png,真龍王釘錘.png,ZhenLongWangDingChui_4.png
110730095,白龍王釘錘,BaiLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0068_T05.png,白龍王釘錘.png,BaiLongWangDingChui_4.png
110730096,閃耀的真龍王釘錘,ShanYaoDeZhenLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0036_T05.png,閃耀的真龍王釘錘.png,ShanYaoDeZhenLongWangDingChui_4.png
110730097,閃耀的白龍王釘錘,ShanYaoDeBaiLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0068_T05.png,閃耀的白龍王釘錘.png,ShanYaoDeBaiLongWangDingChui_4.png
110730098,乾龍王釘錘,QianLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0036_T05.png,乾龍王釘錘.png,QianLongWangDingChui_4.png
110730099,黑龍王釘錘,HeiLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0068_T05.png,黑龍王釘錘.png,HeiLongWangDingChui_4.png
110730100,閃耀的乾龍王釘錘,ShanYaoDeQianLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0036_T05.png,閃耀的乾龍王釘錘.png,ShanYaoDeQianLongWangDingChui_4.png
110730101,閃耀的黑龍王釘錘,ShanYaoDeHeiLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0068_T05.png,閃耀的黑龍王釘錘.png,ShanYaoDeHeiLongWangDingChui_4.png
110730102,鳴龍王釘錘,MingLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0100_T06.png,鳴龍王釘錘.png,MingLongWangDingChui_4.png
110730103,暗龍王釘錘,AnLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0100_T06.png,暗龍王釘錘.png,AnLongWangDingChui_4.png
110730104,閃耀的鳴龍王釘錘,ShanYaoDeMingLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0100_T06.png,閃耀的鳴龍王釘錘.png,ShanYaoDeMingLongWangDingChui_4.png
110730105,閃耀的暗龍王釘錘,ShanYaoDeAnLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_0100_T06.png,閃耀的暗龍王釘錘.png,ShanYaoDeAnLongWangDingChui_4.png
110730106,天龍王釘錘,TianLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_Meteor_01.png,天龍王釘錘.png,TianLongWangDingChui_4.png
110730107,魔龍王釘錘,MoLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_Meteor_01.png,魔龍王釘錘.png,MoLongWangDingChui_4.png
110730108,閃耀的天龍王釘錘,ShanYaoDeTianLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_Meteor_01.png,閃耀的天龍王釘錘.png,ShanYaoDeTianLongWangDingChui_4.png
110730109,閃耀的魔龍王釘錘,ShanYaoDeMoLongWangDingChui,https://assets.playnccdn.com/static-aion2-gamedata/resources/Icon_WP_MA_Meteor_01.png,閃耀的魔龍王釘錘.png,ShanYaoDeMoLongWangDingChui_4.png
